,Item_Number_Labels,Store_Labels
21712,often,med
21713,often,med
21714,often,med
21715,often,med
21716,often,med
21717,often,med
21718,often,med
21719,constant,med
21720,constant,med
21721,constant,med
21722,constant,med
21723,constant,med
21724,constant,med
21725,constant,med
21726,constant,med
21727,constant,med
21728,constant,med
21729,constant,med
21730,constant,med
21731,constant,med
21732,constant,med
21733,constant,med
21734,constant,med
21735,constant,med
21736,constant,med
21737,constant,med
21738,constant,med
21739,constant,med
21740,constant,med
21741,constant,med
21742,constant,med
21743,constant,med
21744,constant,med
21745,constant,med
21746,constant,med
21747,constant,med
21748,constant,med
21749,constant,med
21750,constant,med
21751,constant,med
21752,constant,med
21753,constant,med
21754,constant,med
21755,constant,med
21756,constant,med
21757,constant,med
21758,constant,med
21759,constant,med
21760,constant,med
21761,constant,med
21762,constant,med
21763,occasional,med
21764,occasional,med
21765,often,med
21766,occasional,med
21767,occasional,med
21768,constant,med
21769,constant,med
21770,constant,med
21771,constant,med
21772,constant,med
21773,constant,med
21774,constant,med
21775,constant,med
21776,constant,med
21777,constant,med
21778,constant,med
21779,constant,med
21780,constant,med
21781,constant,med
21782,constant,med
21783,constant,med
21784,constant,med
21785,constant,med
21786,constant,med
21787,constant,med
21788,constant,med
21789,constant,med
21790,constant,med
21791,constant,med
21792,constant,med
21793,constant,med
21794,constant,med
21795,constant,med
21796,constant,med
21797,constant,med
21798,constant,med
21799,constant,med
21800,constant,med
21801,constant,med
21802,constant,med
21803,constant,med
21804,constant,med
21805,constant,med
21806,constant,med
21807,constant,med
21808,constant,med
21809,constant,med
21810,constant,med
21811,constant,med
21812,constant,med
21813,constant,med
21814,constant,med
21815,constant,med
21816,constant,med
21817,constant,med
21818,constant,med
21819,constant,med
21820,constant,med
21821,constant,med
21822,constant,med
21823,constant,med
21824,constant,med
21825,constant,med
21826,constant,med
21827,constant,med
21828,constant,med
21829,constant,med
21830,constant,med
21831,constant,med
21832,constant,med
21833,constant,med
21834,constant,med
21835,constant,med
21836,constant,med
21837,constant,med
21838,constant,med
21839,constant,med
21840,constant,med
21841,constant,med
21842,constant,med
21843,constant,med
21844,constant,med
21845,constant,med
21846,constant,med
21847,constant,med
21848,constant,med
21849,constant,med
21850,constant,med
21851,occasional,med
21852,occasional,med
21853,occasional,med
21854,constant,med
21855,constant,med
21856,constant,med
21857,constant,med
21858,constant,med
21859,constant,med
21860,constant,med
21861,constant,med
21862,constant,med
21863,constant,med
21864,constant,med
21865,rare,med
21866,constant,med
21867,constant,med
21868,constant,med
21869,constant,med
21870,constant,med
21871,constant,med
21872,constant,med
21873,constant,med
21874,constant,med
21875,constant,med
21876,constant,med
21877,constant,med
21878,constant,med
21879,constant,med
21880,constant,med
21881,constant,med
21882,constant,med
21883,constant,med
21884,constant,med
21885,constant,med
21886,constant,med
21887,constant,med
21888,constant,med
21889,constant,med
21890,constant,med
21891,constant,med
21892,constant,med
21893,constant,med
21894,constant,med
21895,constant,med
21896,constant,med
21897,constant,med
21898,constant,med
21899,constant,med
21900,constant,med
21901,constant,med
21902,constant,med
21903,constant,med
21904,constant,med
21905,constant,med
21906,constant,med
21907,constant,med
21908,constant,med
21909,constant,med
21910,constant,med
21911,constant,med
21912,constant,med
21913,constant,med
21914,constant,med
21915,constant,med
21916,constant,med
21917,constant,med
21918,constant,med
21919,constant,med
21920,constant,med
21921,constant,med
21922,constant,med
21923,constant,med
21924,constant,med
21925,constant,med
21926,often,med
21927,often,med
21928,often,med
21929,often,med
21930,often,med
21931,constant,med
21932,constant,med
21933,constant,med
21934,constant,med
21935,constant,med
21936,constant,med
21937,constant,med
21938,constant,med
21939,constant,med
21940,constant,med
21941,constant,med
21942,constant,med
21943,constant,med
21944,constant,med
21945,constant,med
21946,constant,med
21947,constant,med
21948,constant,med
21949,constant,med
21950,constant,med
21951,occasional,med
21952,constant,med
21953,constant,med
21954,constant,med
21955,constant,med
21956,constant,med
21957,occasional,med
21958,occasional,med
21959,occasional,med
21960,occasional,med
21961,occasional,med
21962,constant,med
21963,constant,med
21964,constant,med
21965,constant,med
21966,constant,med
21967,constant,med
21968,constant,med
21969,often,med
21970,often,med
21971,often,med
21972,often,med
21973,often,med
21974,often,med
21975,often,med
21976,often,med
21977,often,med
21978,often,med
21979,often,med
21980,often,med
21981,often,med
21982,occasional,med
21983,occasional,med
21984,constant,med
21985,constant,med
21986,constant,med
21987,constant,med
21988,constant,med
21989,constant,med
21990,constant,med
21991,constant,med
21992,constant,med
21993,constant,med
21994,constant,med
21995,constant,med
21996,constant,med
21997,constant,med
21998,constant,med
21999,constant,med
22000,constant,med
22001,constant,med
22002,constant,med
22003,constant,med
22004,constant,med
22005,constant,med
22006,constant,med
22007,constant,med
22008,constant,med
22009,constant,med
22010,constant,med
22011,constant,med
22012,constant,med
22013,constant,med
22014,constant,med
22015,constant,med
22016,constant,med
22017,constant,med
22018,constant,med
22019,constant,med
22020,constant,med
22021,constant,med
22022,constant,med
22023,constant,med
22024,constant,med
22025,constant,med
22026,constant,med
22027,constant,med
22028,constant,med
22029,constant,med
22030,constant,med
22031,constant,med
22032,constant,med
22033,constant,med
22034,constant,med
22035,constant,med
22036,constant,med
22037,constant,med
22038,constant,med
22039,constant,med
22040,constant,med
22041,constant,med
22042,constant,med
22043,constant,med
22044,constant,med
22045,occasional,med
22046,constant,med
22047,constant,med
22048,constant,med
22049,constant,med
22050,constant,med
22051,constant,med
22052,constant,med
22053,constant,med
22054,constant,med
22055,constant,med
22056,constant,med
22057,constant,med
22058,constant,med
22059,constant,med
22060,constant,med
22061,constant,med
22062,constant,med
22063,constant,med
22064,constant,med
22065,constant,med
22066,constant,med
22067,constant,med
22068,constant,med
22069,constant,med
22070,constant,med
22071,constant,med
22072,constant,med
22073,constant,med
22074,constant,med
22075,constant,med
22076,constant,med
22077,constant,med
22078,constant,med
22079,constant,med
22080,constant,med
22081,constant,med
22082,constant,med
22083,constant,med
22084,constant,med
22085,constant,med
22086,constant,med
22087,constant,med
22088,constant,med
22089,constant,med
22090,often,med
22091,often,med
22092,often,med
22093,often,med
22094,often,med
22095,often,med
22096,often,med
22097,often,med
22098,often,med
22099,often,med
22100,often,med
22101,often,med
22102,constant,med
22103,constant,med
22104,constant,med
22105,constant,med
22106,constant,med
22107,constant,med
22108,constant,med
22109,constant,med
22110,constant,med
22111,constant,med
22112,constant,med
22113,constant,med
22114,constant,med
22115,constant,med
22116,constant,med
22117,constant,med
22118,constant,med
22119,constant,med
22120,constant,med
22121,constant,med
22122,constant,med
22123,constant,med
22124,constant,med
22125,constant,med
22126,constant,med
22127,constant,med
22128,constant,med
22129,constant,med
22130,constant,med
22131,constant,med
22132,constant,med
22133,constant,med
22134,constant,med
22135,constant,med
22136,constant,med
22137,constant,med
22138,constant,med
22139,constant,med
22140,constant,med
22141,constant,med
22142,constant,med
22143,constant,med
22144,constant,med
22145,occasional,med
22146,occasional,med
22147,constant,med
22148,constant,med
22149,constant,med
22150,constant,med
22151,constant,med
22152,rare,med
22153,rare,med
22154,rare,med
22155,rare,med
22156,rare,med
22157,occasional,med
22158,occasional,med
22159,occasional,med
22160,occasional,med
22161,occasional,med
22162,constant,med
22163,constant,med
22164,often,med
22165,often,med
22166,often,med
22167,often,med
22168,often,med
22169,often,med
22170,often,med
22171,often,med
22172,often,med
22173,often,med
22174,often,med
22175,often,med
22176,often,med
22177,often,med
22178,often,med
22179,often,med
22180,often,med
22181,occasional,med
22182,occasional,med
22183,occasional,med
22184,occasional,med
22185,occasional,med
22186,occasional,med
22187,occasional,med
22188,occasional,med
22189,constant,med
22190,constant,med
22191,constant,med
22192,constant,med
22193,constant,med
22194,constant,med
22195,constant,med
22196,constant,med
22197,constant,med
22198,constant,med
22199,constant,med
22200,constant,med
22201,constant,med
22202,constant,med
22203,constant,med
22204,constant,med
22205,constant,med
22206,constant,med
22207,constant,med
22208,constant,med
22209,constant,med
22210,constant,med
22211,often,med
22212,often,med
22213,often,med
22214,often,med
22215,often,med
22216,often,med
22217,often,med
22218,often,med
22219,often,med
22220,often,med
22221,often,med
22222,often,med
22223,constant,med
22224,constant,med
22225,constant,med
22226,constant,med
22227,constant,med
22228,constant,med
22229,occasional,med
22230,occasional,med
22231,occasional,med
22232,occasional,med
22233,occasional,med
22234,occasional,med
22235,occasional,med
22236,occasional,med
22237,occasional,med
22238,occasional,med
22239,occasional,med
22240,occasional,med
22241,often,med
22242,often,med
22243,often,med
22244,constant,med
22245,constant,med
22246,constant,med
22247,constant,med
22248,constant,med
22249,constant,med
22250,constant,med
22251,constant,med
22252,constant,med
22253,constant,med
22254,constant,med
22255,constant,med
22256,constant,med
22257,constant,med
22258,constant,med
22259,constant,med
22260,constant,med
22261,constant,med
22262,constant,med
22263,constant,med
22264,constant,med
22265,constant,med
22266,constant,med
22267,constant,med
22268,constant,med
22269,constant,med
22270,constant,med
22271,constant,med
22272,constant,med
22273,constant,med
22274,constant,med
22275,constant,med
22276,constant,med
22277,constant,med
22278,constant,med
22279,constant,med
22280,constant,med
22281,constant,med
22282,constant,med
22283,constant,med
22284,constant,med
22285,constant,med
22286,constant,med
22287,constant,med
22288,constant,med
22289,often,med
22290,often,med
22291,often,med
22292,often,med
22293,constant,med
22294,constant,med
22295,constant,med
22296,constant,med
22297,constant,med
22298,constant,med
22299,constant,med
22300,constant,med
22301,constant,med
22302,constant,med
22303,constant,med
22304,constant,med
22305,occasional,med
22306,constant,med
22307,constant,med
22308,constant,med
22309,constant,med
22310,constant,med
22311,constant,med
22312,constant,med
22313,constant,med
22314,constant,med
22315,constant,med
22316,constant,med
22317,constant,med
22318,constant,med
22319,constant,med
22320,constant,med
22321,constant,med
22322,constant,med
22323,constant,med
22324,constant,med
22325,constant,med
22326,constant,med
22327,constant,med
22328,constant,med
22329,constant,med
22330,constant,med
22331,constant,med
22332,constant,med
22333,often,med
22334,constant,med
22335,constant,med
22336,constant,med
22337,constant,med
22338,constant,med
22339,constant,med
22340,constant,med
22341,constant,med
22342,constant,med
22343,constant,med
22344,constant,med
22345,constant,med
22346,constant,med
22347,constant,med
22348,constant,med
22349,constant,med
22350,constant,med
22351,constant,med
22352,constant,med
22353,often,med
